"Gene","Maximally.Diverse..n.43k.","NFE..n.43k.","NFE..n.440k.","Full.Dataset..n.460k.","AFR","ASJ","EAS","SAS","NFE..n.20k."
"'HDAC2'",0.126634649767533,0.185081411198702,0.283322087795115,0.287347732354673,0.481211669116625,0,0,0,0
"'HDAC3'",0.275557246322652,0.603246944652291,0.637718198632422,0.577067252686772,0,0,0,0.206667934741989,0.572311203900892
"'HDAC4'",0.0874228394488631,0.311744081331385,0.249892172577298,0.237784388566541,0.109956245740915,0,0.132564071968019,0.0537286200779471,0.0981616311458687
"'HDAC5'",0.159632376026399,0.0982934294723651,0.350573864477865,0.31428653532737,0.0734986905063631,0,0.306417075913852,0.188632477368932,0.153931219739742
"'HDAC6'",0.0625423720212723,0.199139891013006,0.192723161191476,0.161801161448068,0.0971531992563453,0,0,0,0.152775259899291
"'HDAC7'",0.239138523495809,0.258789182111759,0.487466166181502,0.466614065869498,0,0.368671890389372,0.120032708498865,0.289966655362427,0.224408976758748
"'HDAC8'",0.266447037123364,0.139015845455668,0.20897806833205,0.214348454445611,0.236841810776323,0,0,0,0.412563154255531
"'HDAC9'",0.120025066707648,0.21617417928528,0.24400324116215,0.221777258909804,0.0453478165568369,0.317434715897858,0,0.153337108526932,0.136299652023939
"'HDC'",0.399927216092769,0.342477059934864,0.560110265509236,0.542243246653972,0.293551765658455,0.676799904156994,0,0.186703421836412,0.4943581908625
"'HDDC2'",0.620709188964276,0.282352676182998,0.736331488869386,0.738745690472237,0.25546194511795,0,0,0.838234507418274,0.695424183932198
"'HDDC3'",1.21459784444017,1.76428122788553,1.3932426118828,1.2602008770611,0.992885539502682,3.47509938825939,0.947754378616196,1.53313208305561,2.08505963295563
"'HDGF'",0.374723946926324,0.417669837472937,0.378609973042597,0.4315706137975,0,0,1.54885898062881,0.75349896354915,0
"'HDGFL1'",1.06373916160095,0.750316015772099,1.07393474461949,1.19735469183579,1.10815903867879,0,3.60151687570607,1.53256037264088,0
"'HDHD2'",1.3124921416207,1.29216093804998,1.46966031824334,1.37499176741216,0.629028491836647,1.62499027057801,0.609371351466752,0.790535807308219,1.77271665881237
"'HDHD3'",1.39455228353863,0.790246294005224,0.960299293981031,1.1936587377981,0.632197035204179,0,2.7486827617573,1.37434138087865,0.919559323933351
"'HDLBP'",0.369477324805626,0.468697578270052,0.789711983157573,0.728045969622859,0.479113080009387,1.23200506288128,0.291352548654357,0.280001150654836,0.343001409552175
"'HDX'",0.0394857597618835,0.332808546564447,0.353166516168123,0.28867523930264,0,0,0,0,0.109202804341459
"'HEATR1'",0.134575727651251,0.102481187339686,0.345326565031379,0.309293402945768,0.0442532399875918,0,0,0.0910943887463878,0.180709286260236
"'HEATR3'",0.487007955612852,0.757461306332502,0.98567080247114,0.944866836521494,0.422430343916203,0,0.24025725810234,0.422430343916203,0.443551861112013
"'HEATR4'",0.798435790656265,0.677936415712993,0.85800288768645,0.871542693987774,0.456325268055552,1.14926363806584,0.74951976395598,0.612033890094232,0.755315019862856
"'HEATR5A'",1.00385149841175,1.45063434383471,1.47372321843915,1.38430494007585,0.69456005133605,0.61479265048233,0.965281918514312,0.781071089758689,1.16487028512441
"'HEATR5B'",0.293932727104786,0.353823733507998,0.467015064668231,0.427530700253858,0.107416076814771,0.136212727194901,0.117467856480006,0.202168363520853,0.391959072132265
"'HEATR6'",0.672722084915707,0.81278732144071,0.794399308455648,0.759354659327892,0.574539349686297,0.464248313809017,0,0.543510221044702,0.875787212076398
"'HEBP1'",1.26447536599022,0.427782710882264,1.22423243139422,1.28061760470499,0,0,5.21117120529304,1.2283474983905,0.914726860503565
"'HEBP2'",0.779554420139945,0.830060762853238,1.14334648287192,1.0824669948229,0.64059037133239,0,0,0.545688094097962,0.876998722657439
"'HECA'",0.683094620862604,0.994437067106104,1.32783215318792,1.21372318959617,0,0,0,0.935067689965441,1.34730183285343
"'HECTD1'",0.0674134813663551,0.0970128242486812,0.256745754711265,0.223483380480193,0.0284975171230501,0.145801250397001,0,0,0.134620172912568
"'HECTD2'",0.267039501082054,0.230119267030937,0.495449016085248,0.438307704586442,0,0.506262387468061,0,0.0995926008133891,0.506262387468061
"'HECTD3'",0.193708729628034,0.425026405593207,0.669684462594339,0.611305447485572,0,0.247209235906253,0,0.202788826329348,0.237701188371397
"'HECTD4'",0.056216727435335,0.140782061013275,0.287489152454494,0.249868212359986,0.0582855666615469,0.310197761554673,0.049732793292733,0.0577947408370286,0.0838244332750797
"'HECW1'",0.151963727400298,0.162209510195256,0.395033757931287,0.354015430586469,0.0875385457664303,0.260114535991678,0,0.0387404628072713,0.213137328822613
"'HECW2'",0.156838380860115,0.236502893301606,0.446828593549146,0.403501394497815,0.0737903971991581,0.268444376017627,0,0.0434909882933586,0.236931340572079
"'HEG1'",0.279007013890119,0.410917567569928,0.530064800186388,0.479028926112333,0.140283946144752,0.344092698090901,0.157214767231188,0.272774339725907,0.366996701214599
"'HELB'",0.676018051164181,0.819498689315802,0.834001939799309,0.813990661889074,0.436594991376867,0.415804753692254,0.6327463643143,0.839605752647821,0.590563273360013
"'HELLS'",0.21330741652684,0.130155464135695,0.340344132214795,0.33223498822152,0.129451921086313,0.319314738679572,0.330325591737488,0.359229081014519,0.145143063036169
"'HELQ'",0.789854714819597,0.84491465541428,0.681250710331194,0.720146236338504,0.676466480442445,0.685139127627605,0,0.727086421155826,0.826760064623255
"'HELT'",0.768963788115252,0.69282875958899,0.736586365457768,0.7301812666277,0.451456159474116,0,1.47317273091554,0,1.15028555701624
"'HELZ'",0.0243400644729639,0.0377056414379668,0.11307623477278,0.100586766132927,0,0,0,0.0402396227174,0.0286765127411357
"'HELZ2'",0.462808794917444,0.573176611151171,1.03928752322375,1.00108102988923,0.112237320050835,0.346915352884398,0.266519096501665,0.345014446841196,0.46901405250293
"'HEMGN'",0.745932756400639,0.746299488335939,0.735986986315297,0.749986738772382,0.865576092776727,1.91663277686275,0.403501637234264,0.638877592287584,0.630125844448028
"'HEMK1'",0.701744379756811,0.450477262472392,0.61796239851982,0.632755320800989,0.816967238721118,0.7650963029293,0.275434669054548,0.845632755869227,0.405050983903747
"'HENMT1'",0.507229410270457,1.09333267321255,1.14797185000042,0.999525335059548,0.160450119575349,0,0,0.488326450881496,1.02104621547949
"'HEPACAM'",0.104761091583168,0.152743270934237,0.419949709099438,0.380727941715571,0,0.714620303299464,0.416861843591354,0,0
"'HEPACAM2'",1.01984347308861,1.01947701837316,1.05682934806565,1.11323210300223,1.30473453024488,1.05433093353122,0.412564278338302,0.935533081865727,0.512917751447619
"'HEPH'",0.159442991007856,0.383797555429977,0.455907302413088,0.398960227499746,0.134240711784034,0.603110444247107,0,0.156445942304701,0.216742815901304
"'HEPHL1'",0.645560166126094,0.605540294468841,0.599546226176447,0.613573433651817,0.526679232863597,0,0.505518013686042,0.615413234052572,0.580102638656113
"'HERC1'",0.0642624000918097,0.108379494375504,0.238811896148675,0.217326013984966,0.0260951681587235,0.0996532870988933,0.0731497532959962,0.0420984294478998,0.0680799684140954
"'HERC2'",0.0932842784560921,0.112283445993388,0.288313599650461,0.264185609531087,0.0303674601711663,0,0.0984022507469523,0.063367393669864,0.113569058815225
"'HERC3'",0.151242120601518,0.387649707172823,0.474743659217844,0.422472051846521,0.0772300190305625,0,0,0.222233320067537,0.187748839367402
"'HERC4'",0.0574773852906064,0.24969683773788,0.340828476819684,0.298859070337152,0,0,0.237992298468917,0.0940216487778438,0
"'HERC5'",0.574756568669856,0.906518222763352,0.949941157316017,0.895700690000133,0.498237253380676,0,0.190356425710225,0.317260709517042,0.720987291161526
"'HERC6'",0.73921376358933,0.749409815500907,0.978455058828686,0.934714773758094,0.615371910793572,0,0.327796148559974,0.658572262106858,0.70045825041447
"'HERPUD1'",0.424501911817634,0.670047135319991,0.526081184558467,0.514838476856039,0.514838476856039,0,0.759386753362657,0.248979263397592,0.506257835575105
"'HERPUD2'",0.0987654938789014,0.0887554776073911,0.332552169263136,0.278743993334618,0,0,0,0,0.252611743959498
"'HES1'",0,0.168655886049195,0.266818882226266,0.225431134818231,0,0,0,0,0
"'HES2'",0.527013237862781,0.324573232207554,0.843732843918181,0.882075489881706,0.28400157818161,0,1.46057954493399,0.973719696622663,0
"'HES3'",1.49518456583674,0.809891639828234,0.751203839840681,1.10136658590187,0.539927759885489,0,4.31942207908391,1.91974314625952,0.719903679847319
"'HES4'",1.53989768486242,1.60542524592039,1.64225558979739,1.67002988358319,1.24103596312925,0,3.14395777326077,0.650474022053952,1.69290033944811
"'HES5'",0.230937835563612,0.123836230664545,0.559696501038447,0.481391544555134,0,0,0,0.219094869637273,0.427234995792682
"'HES6'",2.76977121724725,2.44221566459888,2.95071902169779,2.81517194828468,3.60070258242143,0,2.34045667857393,2.03517972049907,2.68576995901926
"'HES7'",0.484866602600544,0.464086605346235,0.599033774276701,0.634785126852896,0.309391070230823,0,0.683917102615504,0.564974997812808,0.249892787494127
"'HESX1'",0.692013615192659,0.251917237109608,0.425110337622464,0.521426460050893,1.19660687627064,1.79491031440596,0.89745515720298,0.265912639171253,0.377875855664412
"'HEXA'",0.634639039888111,0.571863091498095,0.749800633701177,0.714844212281676,0.372164869070189,0.893195685768453,0.260515408349132,0.687073604437271,0.732699585981934
"'HEXB'",0.581258087368263,0.653567705892544,0.832610200035521,0.79220327986975,0.454309258974086,0,0.730458024232844,0.392967924429061,0.534098340299283
"'HEXDC'",1.40222698374696,1.3739928272275,1.84382928558889,1.77511721984121,1.09709121153625,1.05926048010396,1.2287421569206,1.3599359809668,1.78943032561252
"'HEXIM1'",0,0,0.181356138305995,0.158745502880832,0,0,0,0,0
"'HEXIM2'",1.19931607643026,0.76657316225439,1.07430996320068,1.09444081779869,1.1266302536163,1.77041896996847,3.3798907608489,0.774558299361206,1.23929327897793
"'HEY1'",0.494886387885201,1.13823869213596,0.652493517784947,0.600653663396287,0.206952489479266,2.84559673033991,0.875568224719972,0.875568224719972,0.892736229126246
"'HEY2'",0.294099134842967,0.965412377419303,0.809890018746893,0.69446124927117,0.234968091858666,0,0.704904275575999,0,0.3083956205645
"'HEYL'",0.517913326281677,0.443925708241438,0.675273422467555,0.644775933981987,0.704362123743081,0,0.677271272829885,0.677271272829885,0.517913326281677
"'HFE'",0.746671502849441,0.801946941773975,0.836140384996853,0.860849248167299,0.876066280331873,0,1.07739828264417,0.645316679708745,0.344168895844664
"'HFE2'",0.958009084195317,0.472240678216947,0.707804129733184,0.773719863628351,0.528050940188041,0,0.880084900313402,0.954458272170872,0.915764017893675
"'HFM1'",0.475945862058849,0.518837534936363,0.645211854274185,0.599383802422154,0.25984544307257,0.326080556012637,0.31676396869799,0.459395258470842,0.565649944103554
"'HGD'",0.635193956963642,0.806846620302509,0.789424020161948,0.780443087054304,0.413694843069943,0,0.346469431071077,0.609177021663433,0.677874973834717
"'HGF'",0.110254613197113,0.120177528384853,0.292905803948745,0.26623944749875,0.0828810540585191,0,0,0.0677056497942832,0.160236704513137
"'HGFAC'",0.756964781022091,0.770747486732191,1.12364992394429,1.18361812646089,0.604697037060623,0.847371505881005,0.644002344469564,0.774041279410533,0.619233023528427
"'HGS'",0.392950135376711,0.371326693392034,0.812033779448357,0.796550594601308,0.0635973894759837,0.697644090615337,0,0.396935430867347,0.452402390639203
"'HGSNAT'",0.37739538666857,0.439396057335549,0.595597545925932,0.563953443914384,0.326630697488373,0,0.351516845868439,0.406713705963483,0.290624163906977
"'HHAT'",0.564250992944982,0.446487981613315,0.767377924993168,0.752668985764345,0.507210347112726,0,0.293524506430976,0.235400841791179,0.600391035881541
"'HHATL'",0.585110886575886,0.580285229779383,0.687273104866913,0.651953341376208,0.363850467282483,0,0.702133063891063,0.629792081550771,0.573064485969911
"'HHEX'",0.0833518808739256,0.433194986513782,0.478705743851806,0.412630518629743,0,0,0.788637026730219,0,0
"'HHIP'",0.130332132322963,0.102562501856422,0.342937830041509,0.295707270309685,0,0,0,0.107446430516252,0.243932436847707
"'HHIPL1'",1.08519949494433,1.19271772182804,1.65764222852746,1.64442807435851,0.800068647253073,0,0.62774616938318,0.960082376703687,1.1508679772025
"'HHIPL2'",1.1425876605055,1.14547610890692,1.06459164177724,1.11715389742296,1.72167830481876,0.564783359252716,1.42682111811213,0.924190951504445,1.00987752978963
"'HHLA1'",0.945610979353725,0.795778253751902,0.976246324257193,1.0163826427971,0.770207969064645,0.543271692465241,0.511314534084933,0.931322901368984,0.747728781027428
"'HHLA2'",1.03217475806467,0.762025315213177,1.00248168637582,1.06937024484178,0.542753073513659,0.549537486932579,1.46543329848688,1.1723466387895,0.832983138087278
"'HHLA3'",2.18747446055713,1.6509241211752,2.4845388934723,2.35775690359451,3.12496351508162,3.64579076759522,0,0.662871048653677,1.91883724610275
"'HIBADH'",0.33797374047566,0.25957776974677,0.7034607575122,0.655064550645507,0,1.04912681939319,0,0.475076295574277,0.310852390931317
"'HIBCH'",0.379279675995772,0.782399788768421,0.681859009350469,0.61070456304404,0.428947252614266,1.14385934030471,0.197975655052738,0.334244612426701,0.475141572126571
"'HIC1'",0.558867753674892,0.355246669352767,0.900190986877529,0.856712967111391,0.25163305745821,0,0,0.828908895156457,0.575161274190195
"'HIC2'",0,0,0.119057052905806,0.104620494095371,0,0,0,0,0
"'HID1'",0.418175601090803,0.409520780472568,0.693733970018847,0.663607906843483,0.246583789093057,0.702390187113556,0.345953375742498,0.165563401248195,0.474421442173191
"'HIF1A'",0.157243885722727,0.0970548385561328,0.357528088532856,0.326599245672139,0.273191397417263,0,0,0,0.143861427363346
"'HIF1AN'",0.390968843566891,0.191253157242678,0.46068278751886,0.47240675067428,0.350630788278244,2.10378472966946,0,0.615741872098379,0.300540675667066
"'HIF3A'",0.555459964054815,0.655971767074258,0.83717943753676,0.818017049201865,0.536704173060756,0.810318065209377,0.335985539233156,0.559975898721927,0.637013045482516
"'HIGD1A'",0.557826291008065,0.256186889203704,0.848316963306604,0.790519543828572,0.943233546613637,0,0,0,0.768560667611111
"'HIGD1B'",1.15167412389409,1.36494710980041,1.15061657189786,1.29958032450964,0.966837536108621,0,0.725128152081466,1.86461524820948,0.378327731520765
"'HIGD1C'",0.785530247647009,0.910951043489809,0.812008795320504,0.779178251035308,0.938555620565258,0,1.47487311803112,0.645256989138615,0.61944670957307
"'HIGD2A'",0.390851025270407,0.606492970247183,1.12952360513925,0.925699796693069,0,0,0,0,1.46569134476403
"'HILPDA'",2.41971819545238,10.7309241711366,9.59821550862775,7.6785724069022,7.47912896776189,0,0,0,7.47912896776189
"'HINFP'",0.301590828082447,0.399607847209243,0.515623028657087,0.483900127479942,0.103794246028375,0,0,0.228347341262424,0.475723627630051
"'HINT1'",1.44686361910162,1.27002473232253,1.36924541453523,1.25331388058145,0.297662046638094,4.7625927462095,1.36074078463129,2.80152514482912,2.2412201158633
"'HINT2'",1.24949587676549,0.756497503619922,0.832997251176993,0.977257229676281,1.27821991990952,0,0,1.85341888386881,0.823741726163915
"'HINT3'",0.646514105271167,0.969771157906751,1.04342466357055,0.949775876300426,0.775816926325401,4.84885578953376,0.745977813774424,1.020811745165,0.718349005856853
"'HIP1'",0.191097503637753,0.337502849166676,0.477437185559134,0.443166724596391,0.138577328796913,0.290627453449082,0,0.0942575524699727,0.210303282897828
"'HIP1R'",0.500781713198113,0.575879770528403,0.942407622789747,0.91062260534085,0.297394155435674,0.260090358935032,0.106637047163363,0.470457561014837,0.422646833269426
"'HIPK1'",0.134325158405908,0.208427870793168,0.356149840794975,0.326008139926748,0.156712684806893,0,0,0.146436443180211,0.144853346497182
"'HIPK2'",0.174082257582592,0.212129539764867,0.375702822491813,0.363830735991328,0.206826301270746,0.653135688223407,0,0.0743088507559565,0.116521859870843
"'HIPK3'",0.205500504617767,0.271537874134012,0.494220066493388,0.453798130601079,0.101805422402595,0,0.164019847204181,0.279579285007127,0.214560846633376
"'HIPK4'",0.388360058630789,0.219432140751029,0.948321073400764,0.90231741281877,0.276459702754121,0,0,0.252885619573537,0.44084114763495
"'HIRA'",0,0.107271611121113,0.166015588639818,0.14169030987655,0,0,0,0,0
"'HIRIP3'",0.691025173883168,1.00242233792969,0.916717247084337,0.88352013973264,0.423672939590103,0,0.267910829446683,0.775231336271253,0.795227382643329
"'HIST1H1A'",4.19956793829571,4.26462482890052,4.56358821896777,4.94178944909237,4.25344918731535,0,2.56173644236038,3.93033536362141,2.87633565458008
"'HIST1H1B'",0.167498801162168,0,1.53098451740986,1.33734220690742,0,0,0,0,0.35615534562903
"'HIST1H1C'",0.305844946983677,0.701845680578215,2.00634285221292,1.87600955669516,0.263069429923023,0,0.569983764833217,0,0.229383710237758
"'HIST1H1D'",1.18350456193839,1.05555812280992,2.59937774003108,2.47333280322619,0.79705409273402,0,0.867903345421488,1.07492616176056,0.976391263599174
"'HIST1H1E'",0,0.320054265574534,1.14514828967035,1.03300273302677,0,0,0,0,0
"'HIST1H2AA'",5.90286080423593,13.7733418765505,12.6565844271005,12.4717374036806,4.98184706173104,0,14.6341757438349,9.49243832032535,3.83847232625178
"'HIST1H2AB'",1.95004094658222,1.94516584421576,2.16882602839388,2.15907411279859,1.62661952129541,0,5.13010772100861,2.92506141987333,0.741015559701243
"'HIST1H2AC'",1.50140797628671,0,1.45970219916764,1.38378615325965,1.4828720753449,0,0,0.588787441681065,1.76636232504319
"'HIST1H2AD'",1.24158832896697,1.12894938778234,1.38820592685863,1.43480592098964,0.998554017764925,0,1.95550161812298,1.52624516536428,0.885510166697198
"'HIST1H2AE'",0.613984407089659,1.12390366043531,1.75588064083585,1.69302934380468,0,0,3.15763409360396,0,0.78940852340099
"'HIST1H2AG'",1.1376644340746,2.93814206017527,1.90090766199806,1.85605478458013,2.50286175496411,0,0,1.45327456739852,0.919418603864369
"'HIST1H2AH'",1.93582187366741,2.35598321215659,1.51333228226117,1.74287646981175,2.39961253090023,5.75907007416056,6.1430080791046,1.35507531156719,1.27979334981346
"'HIST1H2AI'",2.63547636549387,2.61910694707465,2.15140927795418,2.3070431406147,3.01197298913585,8.03192797102894,3.44225484472669,5.16338226709003,1.72112742236334
"'HIST1H2AJ'",3.39238179587473,1.82340521528267,3.45487303948295,3.49192658988495,2.91744834445227,0,1.82340521528267,3.36628655129108,3.24160927161363
"'HIST1H2AK'",1.26556107176563,2.29280220144553,1.48587801582051,1.40115690088338,1.29337560081543,0,1.05086767566253,0.646687800407713,1.48357789505299
"'HIST1H2AL'",1.54907821160843,1.30960718372693,1.92439500053208,1.96899694860734,3.09815642321686,0,0,0,1.44580633083453
"'HIST1H2AM'",3.10178215238789,1.62064014575822,2.26889620406151,2.3974976083403,2.5525082295692,5.1050164591384,2.26889620406151,4.08401316731072,2.40236068665336
"'HIST1H2BA'",2.97435482589856,5.7389795038171,6.97070360856322,7.01875193672404,4.41025025909097,0,0,0,1.96765011559443
"'HIST1H2BB'",2.51154762200248,2.90885459045485,2.57836500787735,2.8723417713278,6.24081530315768,0,4.90349773819532,0,0.880114978650442
"'HIST1H2BC'",3.12091596306279,3.02338733921708,2.21803088641253,2.46613555512609,1.3437277063187,0,0,5.3749108252748,3.02338733921708
"'HIST1H2BD'",2.1266524552124,2.39248401211394,2.2891050733189,2.21094050983972,2.24748498107674,0,0,5.61871245269184,2.24748498107674
"'HIST1H2BE'",3.27693629171933,1.36255147264837,1.67304439672532,1.83500705990767,3.60102889199926,0,2.10060018699957,2.96555320517586,3.51728403404579
"'HIST1H2BF'",1.73329587000347,1.43065690857429,1.99798637231927,1.90050364238651,0,0,1.8394160253098,1.56071662753559,2.28905105371886
"'HIST1H2BG'",2.10958561307252,2.47776800780688,2.21895353080094,2.50136579835742,2.57493538066205,2.73586884195343,0,3.12670724794677,1.3264818627653
"'HIST1H2BH'",2.4729994244695,2.30321140428204,1.73778337935695,2.21551109488054,2.70728358047187,0,7.01432564031349,1.65930283964405,1.28595970072414
"'HIST1H2BI'",2.45508411614877,4.10959732485773,2.37552120497729,2.3312289757601,4.29639720326035,6.75148131940913,2.62557606865911,2.14819860163018,2.28679205979987
"'HIST1H2BJ'",1.57585880592417,1.11435729847495,2.09537269798708,2.11854999710066,1.27355119825708,0,0,2.02610417904536,1.48580973129993
"'HIST1H2BK'",2.75325331972007,3.21212887300675,2.53940840168356,2.58117498723757,0,0,0,2.29437776643339,3.82396294405565
"'HIST1H2BL'",2.6110974157978,4.52862208052431,2.50765229959816,2.34817441212371,2.49855011339272,0,0,2.84148836425054,3.77385173377025
"'HIST1H2BM'",2.87049633863863,3.59519758389651,2.6252591719006,2.81430520545877,2.49267032483491,0,9.34751371813093,2.80425411543928,3.36510493852713
"'HIST1H2BN'",1.58328449489765,2.869703147002,2.55084724177955,2.64895675107877,1.09322024647695,0,0,3.53194233477169,0.882985583692922
"'HIST1H2BO'",2.84463631641992,3.5492105892369,3.02417943698292,2.90596346752019,2.86322871064489,0,0,2.0281203367068,4.29484306596734
"'HIST1H3A'",2.198634983829,2.87280966597932,2.42347276950563,2.39400805498277,1.40647973230238,0,2.81295946460475,2.59657796732746,2.02280231162589
"'HIST1H3B'",2.01447574129875,2.1317203611627,1.85665966939977,1.77831544959282,1.45976502992663,0,0,2.685967655065,2.09841223051953
"'HIST1H3C'",2.11500840865354,3.1307690259674,1.99003063905128,1.88061314686977,1.48711528733452,0,0,1.48711528733452,2.21338089277696
"'HIST1H3D'",1.22223212955154,0.680615538809093,2.30839309591163,2.16015103411727,1.79541685237571,0,0,1.82691539364546,0.723154009984662
"'HIST1H3E'",1.67347468694898,1.5415976056405,2.50369538444626,2.39707571355932,1.91658080701252,0,2.14889363210494,0.738682186036074,2.1886879586254
"'HIST1H3F'",2.8151087595532,1.15916243040426,1.08721441748262,1.32172789320486,0,19.7057613168724,0,3.28429355281207,3.03165558721114
"'HIST1H3G'",1.89226827094474,2.16904780908293,1.7336632125502,1.85635661032827,1.29755538579068,0,1.21105169340463,1.51381461675579,1.89226827094474
"'HIST1H3H'",1.16805068226121,0.778700454840806,2.37781746031746,2.2192962962963,1.05680776014109,0,0,0,1.707150997151
"'HIST1H3I'",1.21454933511784,1.06273066822811,1.53113802436657,1.64321380633591,1.70036906916498,0,1.21454933511784,1.4785817992739,0
"'HIST1H3J'",1.39835190448264,1.61348296671074,1.77972060570518,1.8541682711372,0,0,4.19505571344792,2.99646836674851,0
"'HIST1H4A'",11.5898738810688,7.30892947454792,4.82911411711202,5.96537626231485,16.0970470570401,0,0,8.91528760082219,7.72658258737923
"'HIST1H4B'",2.56160230818316,2.7134009634829,2.88193518481725,2.83638797599204,4.44011066751748,3.25608115617948,3.33008300063811,1.60135138828499,4.00935366245981
"'HIST1H4C'",3.51691108327699,2.90683467087179,2.24050319977105,2.65984871844478,3.64656679141623,2.26087141067806,3.47826370873548,3.34943912693046,1.88405950889838
"'HIST1H4D'",3.62590011489245,2.05794330845247,3.13533715817171,3.25169690018825,5.25130361467183,0,4.47905308310244,3.1726626005309,3.54157685640658
"'HIST1H4E'",6.77131523410476,6.81946680910283,7.7802681813379,7.77820225776346,5.4701605420611,6.64233780107419,7.74939410125322,2.51331700581186,8.77289898255082
"'HIST1H4F'",2.41238751704328,3.61858127556491,3.26081194041019,3.09912556934027,3.03271573571155,0,0,3.03271573571155,2.34143494301259
"'HIST1H4G'",4.45646858219179,3.26807696027398,9.72320417932754,8.27629879549904,0,0,0,8.91293716438358,8.17019240068495
"'HIST1H4H'",2.01314778110278,2.31571555412059,1.8506743157931,1.91314753651209,0.983800725606787,1.85829025947949,1.76048550898057,3.52097101796113,1.31173430080905
"'HIST1H4I'",3.14278903321375,0.874515209242088,3.65706360228509,3.9353184415894,4.23449469738274,0,20.113849812568,0,1.34092332083787
"'HIST1H4J'",6.42347456749197,8.88352865716975,5.25189744511922,5.07013778854861,2.44167161922209,0,0,4.88334323844419,10.8247441785513
"'HIST1H4K'",5.49083925297241,4.0876247772128,3.20154155810179,3.94163817802662,4.37959797558514,6.56939696337771,8.36105068066254,5.7482223429555,2.9668244350738
"'HIST1H4L'",2.50951642486254,3.8660117896531,2.2400381510518,2.23068126654448,1.58936040241294,0,6.81154458176975,2.27051486058992,2.07307878575601
"'HIST2H2AB'",2.65974144556579,1.12089103777415,1.34019580603432,1.53418047069647,3.73630345924718,0,0,1.50889178161905,2.80222759443539
"'HIST2H2AC'",3.04582959680681,2.82070306139065,3.20892885908743,3.19063133173697,1.13817842828044,10.8126950686642,7.20846337910945,1.73003121098627,3.27657426323157
"'HIST2H2BE'",1.83404535600595,1.79877525300583,1.96230027600636,2.08520443342077,0,0,0,2.92300978613448,1.55893855260505
"'HIST2H2BF'",0,0.992699652231109,3.9106349936377,3.55186114101039,0,NA,0,0,0
"'HIST2H3D'",1.81973467392822,2.27466834241028,1.4519159632406,1.19719386442646,3.24952620344325,0,0,0,3.24952620344325
"'HIST2H3PS2'",0,4.06880828691035,2.0720782942599,1.71482341593923,0,0,0,0,0
"'HIST3H2A'",1.35890579534548,1.21434134903213,1.36704295579665,1.41117140285877,1.58539009456973,0,0,1.50194851064501,0.792695047284865
"'HIST3H2BB'",2.39961240184095,2.6165004458535,2.73926342195447,2.64087777919996,1.73543396918855,0,2.2087341426036,0.934464444947679,3.11488148315893
"'HIST3H3'",1.84671389333025,1.95703706098374,2.44568551566133,2.28320990448103,2.23247190660368,5.02306178985827,0.866045136182461,1.7939506392351,2.69092595885265
"'HIST4H4'",2.82237837962497,1.84318588057141,3.89853704235967,3.5539272667305,1.03218409311999,0,10.3218409311999,5.52955764171423,1.17293646945453
"'HIVEP1'",0.112905064727337,0.116032067417567,0.339477589267078,0.314400809652972,0.0550463270652761,0.255486757139923,0.209864121936365,0.0960685898782272,0.0492762718173436
"'HIVEP2'",0.0393375021643888,0.0754646305432365,0.125375733258573,0.111750258390764,0.0379131410636548,0,0,0,0.0591861005133364
"'HIVEP3'",0.199856875402447,0.248942083350238,0.534929794658844,0.47134635272617,0.150291951370371,0.204488139894838,0.0789252469769552,0.129460117343495,0.260042721253552
"'HJURP'",0.448012038960985,0.776526442994644,0.938811744564311,0.905007925892938,0.618920335305361,0,0.193412604782925,0.31411370400836,0.318423190801157
"'HK1'",0.241149836075499,0.338362671738625,0.628597860330187,0.597842202986322,0.314937563695182,0,0.222510235219422,0.144161560846386,0.114362802459144
"'HK2'",0.274289538341285,0.432126325316622,0.589938157336344,0.576664735745876,0.211245287676222,0,0,0.349875007713742,0.174937503856871
"'HK3'",0.715716837211169,0.815920744603457,1.02503642155846,0.999607037872346,0.301304432132723,0,0.763913257225389,0.618974357975036,0.766494045256556
"'HKDC1'",0.349493242022986,0.471815876731032,0.642540834163238,0.581433757104593,0.254918834497535,0.343668354655937,0.125392507779869,0.206201012793562,0.443619708798898
"'HKR1'",1.08935185185185,1.02395313983856,1.16648741690408,1.14269362877707,1.22958826524119,0.405680482069371,0.709940843621399,1.28166311591828,1.01991501478004
"'HLA-A'",0.95220606483536,1.19599444650282,1.24621236003842,1.22285364381835,0.953655389134957,0.752510225295794,0.830007074895403,0.813703364495671,0.924117390356441
"'HLA-B'",1.1407204002452,1.28087860089884,1.70228379670737,1.65359485400581,1.13774404525874,1.31570013839624,1.30782169445375,1.2910712688105,1.1752801236257
"'HLA-C'",0.825577342376456,0.538420005897688,0.902289885195129,0.97809049106305,0.670606953453408,0.210115124252756,0.331335388244731,0.396730530661455,0.522104248143213
"'HLA-DMA'",0.366134221871781,0,0.576229505959545,0.544136234876639,0.294159118426901,0,0,0.358506425582785,0.294159118426901
"'HLA-DMB'",0.242095146662886,0.432596245676305,0.449163761468163,0.447802659160684,0,0,0.462953876951835,0.231476938475917,0.172473012982056
"'HLA-DOA'",0.874447565297093,0.486699105421935,1.29981889600637,1.28434486153011,0.906596372844781,0,0.616485533534451,0.733911349445775,0.54077678380215
