gene,ensembl_id,tissue_breadth,max_tpm,median_tpm_all
PMPCB,ENSG00000105819,54,85.0336,43.2602
MLKL,ENSG00000168404,54,65.1304,10.93995
DNTTIP1,ENSG00000101457,54,60.5405,30.4406
ZNRF1,ENSG00000186187,54,37.3519,11.298449999999999
GLG1,ENSG00000090863,54,109.33,39.4721
DNAJC2,ENSG00000105821,54,32.636,11.7594
SNX21,ENSG00000124104,54,80.8643,23.870649999999998
CFDP1,ENSG00000153774,54,90.9231,37.79345
ACOT8,ENSG00000101473,54,33.6733,20.454250000000002
PSMC2,ENSG00000161057,54,74.6137,46.3823
ZSWIM1,ENSG00000168612,54,20.6188,8.91957
PCYOX1,ENSG00000116005,54,75.4518,30.2568
NPIPB15,ENSG00000196436,54,97.0457,14.02425
TPRKB,ENSG00000144034,54,49.3925,19.85755
SNRNP27,ENSG00000124380,54,32.5152,21.6238
PSMD7,ENSG00000103035,54,116.042,50.1793
DYNLT3,ENSG00000165169,54,62.7425,26.00965
ANXA4,ENSG00000196975,54,97.3592,29.50925
AC009120.6,ENSG00000259972,54,22.907,7.356985
GMCL1,ENSG00000087338,54,24.3161,10.284749999999999
UPK3BL,ENSG00000267368,54,90.9047,25.32995
MXD1,ENSG00000059728,54,348.821,11.973700000000001
TIA1,ENSG00000116001,54,112.724,40.238150000000005
CXXC1,ENSG00000154832,54,123.287,51.4131
MBD1,ENSG00000141644,54,106.156,35.50625
PCBP1,ENSG00000169564,54,618.451,228.9015
RP11-252A24.2,ENSG00000214331,54,13.7911,6.124745
ARMC10,ENSG00000170632,54,34.5627,19.1849
C2ORF42,ENSG00000115998,54,63.7073,6.462149999999999
TMEM170A,ENSG00000166822,54,18.5102,7.916865
TEX261,ENSG00000144043,54,111.747,55.60135
CTSA,ENSG00000064601,54,495.622,89.20495
CCT7,ENSG00000135624,54,310.812,129.80450000000002
CD40,ENSG00000101017,54,217.269,15.4911
SRPK2,ENSG00000135250,54,120.152,17.266849999999998
SFXN5,ENSG00000144040,54,51.9895,4.6123899999999995
ACAA2,ENSG00000167315,54,186.208,30.80715
SMYD5,ENSG00000135632,54,38.602,19.31325
PRADC1,ENSG00000135617,54,70.16,32.18375
RINT1,ENSG00000135249,54,23.4477,12.6064
GABARAPL2,ENSG00000034713,54,156.025,76.4041
SLC35C2,ENSG00000080189,54,30.1248,17.7812
ELMO2,ENSG00000062598,54,83.1176,22.554650000000002
SYPL1,ENSG00000008282,54,233.038,98.4486
NAMPT,ENSG00000105835,54,522.375,34.677
PTPRJ,ENSG00000149177,54,31.0804,5.681055000000001
RPL17,ENSG00000265681,54,3253.42,999.6735
SPR,ENSG00000116096,54,70.4288,29.5411
KMT2E,ENSG00000005483,54,56.2068,28.320349999999998
NCOA5,ENSG00000124160,54,63.1664,31.237949999999998
KMT2E-AS1,ENSG00000239569,54,46.7306,11.3967
LINC01004,ENSG00000228393,54,15.921,4.73641
ORC5,ENSG00000164815,54,19.9097,9.47121
MON1B,ENSG00000103111,54,33.1053,16.791
ZNF335,ENSG00000198026,54,33.2014,15.54185
ZNF638,ENSG00000075292,54,61.1632,26.3716
PCIF1,ENSG00000100982,54,90.0648,38.91815
TERF2IP,ENSG00000166848,54,302.501,68.4607
MPHOSPH10,ENSG00000124383,54,38.8118,21.30405
MCEE,ENSG00000124370,54,22.6678,13.418849999999999
KARS,ENSG00000065427,54,185.277,71.88255
NAGK,ENSG00000124357,54,73.4755,26.93955
ADAT1,ENSG00000065457,54,23.1204,5.77171
PLTP,ENSG00000100979,54,269.953,61.06715
RRP8,ENSG00000132275,54,15.2756,7.829625
LINC00342,ENSG00000232931,54,192.218,19.994
GUK1,ENSG00000143774,54,190.62,96.4531
PLCXD1,ENSG00000182378,54,34.8038,8.38493
MCPH1,ENSG00000147316,54,8.63449,4.46687
AGPAT5,ENSG00000155189,54,86.3199,9.65446
PPP2R3B,ENSG00000167393,54,63.5032,11.62095
CEP192,ENSG00000101639,54,22.7851,7.483275
GTPBP6,ENSG00000178605,54,111.548,67.56195
SEH1L,ENSG00000085415,54,21.8779,7.991965
PPDPF,ENSG00000125534,54,713.066,314.2215
TMEM185B,ENSG00000226479,54,42.2043,12.9704
RABL2B,ENSG00000079974,54,30.4541,11.6451
PTPN2,ENSG00000175354,54,26.4946,11.045850000000002
PSMG2,ENSG00000128789,54,68.6663,35.49535
CLASP1,ENSG00000074054,54,57.5619,22.37165
NSMCE4A,ENSG00000107672,54,47.8674,27.3838
ACOX3,ENSG00000087008,54,38.5251,12.0164
RALB,ENSG00000144118,54,103.978,44.45605
FAM210A,ENSG00000177150,54,23.6033,5.66976
ATE1,ENSG00000107669,54,21.8705,11.715900000000001
OAT,ENSG00000065154,54,165.342,62.79125
CLN8,ENSG00000182372,54,20.9929,5.36531
CTD-2336O2.1,ENSG00000253982,54,30.3786,16.9347
C2ORF76,ENSG00000186132,54,12.8625,7.60707
DBI,ENSG00000155368,54,373.747,118.56649999999999
DERL2,ENSG00000072849,54,38.3554,13.785599999999999
MIS12,ENSG00000167842,54,31.7047,15.258
YTHDF1,ENSG00000149658,54,67.7813,37.182249999999996
C10ORF88,ENSG00000119965,54,24.0434,6.42131
PTPN4,ENSG00000088179,54,20.735,3.5212000000000003
NLRP1,ENSG00000091592,54,182.788,26.57315
ARFGAP1,ENSG00000101199,54,192.969,41.21065
BUB3,ENSG00000154473,54,57.5223,18.945
IKZF5,ENSG00000095574,54,28.7564,13.676100000000002
RNMT,ENSG00000101654,54,40.069,17.245649999999998
NIFK-AS1,ENSG00000236859,54,24.638,5.916715
AFG3L2,ENSG00000141385,54,82.4331,32.99515
FAM53B,ENSG00000189319,54,59.3076,15.99965
BAG3,ENSG00000151929,54,370.373,63.7034
SCO2,ENSG00000130489,54,32.3526,12.6091
CTA-384D8.36,ENSG00000272821,54,81.623,16.94375
NCAPH2,ENSG00000025770,54,92.7468,35.733999999999995
GYPC,ENSG00000136732,54,324.523,27.87375
LMF2,ENSG00000100258,54,146.96,81.5976
INPP5F,ENSG00000198825,54,117.684,13.3235
TIAL1,ENSG00000151923,54,64.5591,33.0453
TYMP,ENSG00000025708,54,330.605,38.721000000000004
RGS10,ENSG00000148908,54,185.087,21.29125
BIN1,ENSG00000136717,54,953.182,56.62965
SBF1,ENSG00000100241,54,159.66,48.159800000000004
GRK5,ENSG00000198873,54,145.644,25.632550000000002
PPP6R2,ENSG00000100239,54,119.057,43.02395
ERCC3,ENSG00000163161,54,90.0637,45.6051
MCMBP,ENSG00000197771,54,44.4579,19.07125
ODF3B,ENSG00000177989,54,82.13,15.98495
NIFK,ENSG00000155438,54,74.4301,22.10835
CTD-3184A7.4,ENSG00000232442,54,152.332,19.9085
TSN,ENSG00000211460,54,53.0078,26.91825
KIAA0753,ENSG00000198920,54,26.9339,8.899090000000001
TXNDC17,ENSG00000129235,54,155.201,23.026
TUBB6,ENSG00000176014,54,314.44,39.16875
GMEB2,ENSG00000101216,54,33.8589,13.1971
ARSA,ENSG00000100299,54,111.691,34.664550000000006
WDR11,ENSG00000120008,54,30.5272,19.19445
SEC23IP,ENSG00000107651,54,31.9059,13.19795
CHKB,ENSG00000100288,54,159.27,65.44765
CPT1B,ENSG00000205560,54,187.921,20.328249999999997
STMN3,ENSG00000197457,54,348.043,32.34815
MED31,ENSG00000108590,54,30.9855,13.92635
RPL21P16,ENSG00000220842,54,13.2389,4.877155
MPPE1,ENSG00000154889,54,19.0941,8.311485000000001
LHPP,ENSG00000107902,54,213.471,12.333300000000001
ERICH1,ENSG00000104714,54,10.3111,5.64267
ABHD3,ENSG00000158201,54,31.0419,12.05035
KIF1C,ENSG00000129250,54,308.173,66.81375
ROCK1,ENSG00000067900,54,81.4198,13.409749999999999
RP11-5C23.1,ENSG00000272760,54,14.6311,4.917445000000001
PAXIP1-AS1,ENSG00000273344,54,46.2133,12.2698
INSIG1,ENSG00000186480,54,259.05,29.0893
CBWD2,ENSG00000136682,54,22.1717,11.79325
MGMT,ENSG00000170430,54,37.9861,15.879999999999999
RBM33,ENSG00000184863,54,47.9347,19.25665
CABLES2,ENSG00000149679,54,80.1439,6.339855
WDR1,ENSG00000071127,54,320.201,82.84559999999999
WASH2P,ENSG00000146556,54,18.3612,9.573609999999999
LMBR1,ENSG00000105983,54,16.8692,7.611095
NOM1,ENSG00000146909,54,17.2406,8.481455
UBE3C,ENSG00000009335,54,63.3196,29.71285
RABL2A,ENSG00000144134,54,28.1439,10.042215
ACTR3B,ENSG00000133627,54,57.7752,9.26327
GLRX3,ENSG00000108010,54,35.8701,16.96225
ZNF232,ENSG00000167840,54,17.6923,6.3508700000000005
CAMTA2,ENSG00000108509,54,157.346,45.799549999999996
GALNT11,ENSG00000178234,54,27.3251,18.162
SLC20A1,ENSG00000144136,54,107.721,24.24255
SNRPD1,ENSG00000167088,54,55.3189,11.464500000000001
RP5-908M14.9,ENSG00000273619,54,56.1011,4.6650849999999995
SPAG7,ENSG00000091640,54,68.6514,38.035250000000005
INPP5A,ENSG00000068383,54,122.066,27.8374
PWWP2B,ENSG00000171813,54,48.1005,18.24485
PPP2R2D,ENSG00000175470,54,31.8134,13.16335
KMT2C,ENSG00000055609,54,26.6661,12.976949999999999
RPS21,ENSG00000171858,54,1190.82,419.04650000000004
ESCO1,ENSG00000141446,54,23.508,7.758425
LINC01003,ENSG00000261455,54,26.7783,6.906695
RP11-45A17.2,ENSG00000277959,54,14.7409,3.92837
BNIP3,ENSG00000176171,54,109.18,29.753
DNAJB6,ENSG00000105993,54,53.8176,20.197200000000002
SLC35F5,ENSG00000115084,54,41.7607,11.9211
DHX33,ENSG00000005100,54,29.0038,10.394449999999999
CCDC93,ENSG00000125633,54,34.2112,17.21555
RP4-563E14.1,ENSG00000273759,54,11.8638,3.4709700000000003
ASMTL,ENSG00000169093,54,43.8508,22.25225
ASMTL-AS1,ENSG00000236017,54,49.7446,10.192895
DDX18,ENSG00000088205,54,102.632,32.63675
GID8,ENSG00000101193,54,60.6375,27.0316
RPAIN,ENSG00000129197,54,32.9642,14.90645
SLC25A6,ENSG00000169100,54,1041.25,465.336
ZRANB1,ENSG00000019995,54,49.4472,22.26965
CTC-524C5.2,ENSG00000263272,54,35.6154,12.2574
FBXO25,ENSG00000147364,54,37.5188,6.875075
FAM175B,ENSG00000165660,54,26.8571,13.99845
INSIG2,ENSG00000125629,54,43.0253,13.921949999999999
C1QBP,ENSG00000108561,54,369.692,75.52495
METTL10,ENSG00000203791,54,19.3463,8.148515
AKAP17A,ENSG00000197976,54,144.925,52.7986
DIDO1,ENSG00000101191,54,34.3385,19.6179
ESYT2,ENSG00000117868,54,140.154,41.06255
CD99,ENSG00000002586,54,361.887,111.2195
WDR60,ENSG00000126870,54,74.8796,16.82365
DHX32,ENSG00000089876,54,37.5099,14.81335
ACTR3,ENSG00000115091,54,167.569,40.8804
BCCIP,ENSG00000107949,54,40.4047,17.67025
RP5-855D21.3,ENSG00000272812,54,19.4937,6.11785
MRGBP,ENSG00000101189,54,147.697,15.024799999999999
UROS,ENSG00000188690,54,24.6356,11.37485
DHRSX,ENSG00000169084,54,18.7107,9.968425
OGFR,ENSG00000060491,54,66.3457,30.7043
EDRF1,ENSG00000107938,54,36.0505,9.307755
TCFL5,ENSG00000101190,54,107.494,11.45715
RABEP1,ENSG00000029725,54,62.5319,32.40865
ZBED1,ENSG00000214717,54,57.6842,27.91375
NUP88,ENSG00000108559,54,81.1774,20.05395
MAP3K2,ENSG00000169967,54,20.7097,12.85875
PRDX3,ENSG00000165672,54,502.182,132.62099999999998
SFXN4,ENSG00000183605,54,46.5175,21.78315
MTMR9,ENSG00000104643,54,23.3246,7.724774999999999
FAM168B,ENSG00000152102,54,129.588,58.50425
PLEKHB2,ENSG00000115762,54,90.9849,33.2433
RALBP1,ENSG00000017797,54,55.7453,19.34905
PLSCR3,ENSG00000187838,54,83.4977,30.471600000000002
TMEM256,ENSG00000205544,54,123.284,62.7806
SHOC2,ENSG00000108061,54,56.0944,22.42
BBIP1,ENSG00000214413,54,28.6211,8.098635000000002
KCTD11,ENSG00000213859,54,77.955,12.4326
PDCD4,ENSG00000150593,54,284.411,49.9644
LRPAP1,ENSG00000163956,54,59.71,29.40195
SMC3,ENSG00000108055,54,85.3465,29.9458
DUSP5,ENSG00000138166,54,120.702,19.9895
SMNDC1,ENSG00000119953,54,28.8748,14.654499999999999
TBC1D22A,ENSG00000054611,54,37.5214,13.7319
PRPF6,ENSG00000101161,54,173.769,72.1916
ACSL5,ENSG00000197142,54,93.582,7.30322
CERK,ENSG00000100422,54,101.975,27.827199999999998
CASP7,ENSG00000165806,54,35.9779,15.66105
CTDNEP1,ENSG00000175826,54,266.568,130.07999999999998
TMEM128,ENSG00000132406,54,41.2755,22.571800000000003
NHLRC2,ENSG00000196865,54,17.4406,10.472999999999999
ELP5,ENSG00000170291,54,188.88,25.05105
MSRA,ENSG00000175806,54,28.7961,7.527234999999999
PINX1,ENSG00000254093,54,18.2266,8.341565
UCKL1,ENSG00000198276,54,122.202,41.03875
ZDHHC6,ENSG00000023041,54,41.2923,22.84635
PPP4R1,ENSG00000154845,54,99.7868,31.96875
ZNF512B,ENSG00000196700,54,50.6338,19.436300000000003
EIF5A,ENSG00000132507,54,590.582,168.865
GPS2,ENSG00000132522,54,232.663,74.26859999999999
NEURL4,ENSG00000215041,54,65.4085,22.4162
VTI1A,ENSG00000151532,54,9.97059,4.39409
CTA-29F11.1,ENSG00000260708,54,38.6162,13.42555
GRAMD4,ENSG00000075240,54,40.0002,16.38125
FAM45A,ENSG00000119979,54,14.0163,5.808925
FXR2,ENSG00000129245,54,93.6607,40.33485
CD68,ENSG00000129226,54,339.018,34.21875
AC113189.5,ENSG00000233223,54,21.9515,9.801425
RGS19,ENSG00000171700,54,159.905,8.673575
MPDU1,ENSG00000129255,54,63.995,27.052149999999997
NOP14,ENSG00000087269,54,80.6728,24.7997
NOP14-AS1,ENSG00000249673,54,10.3932,5.227435
MFSD10,ENSG00000109736,54,136.888,60.3677
NEIL2,ENSG00000154328,54,53.6054,17.03365
SAT2,ENSG00000141504,54,316.976,117.87299999999999
ADD1,ENSG00000087274,54,266.341,122.80000000000001
TP53,ENSG00000141510,54,72.9493,14.6837
PRR34-AS1,ENSG00000241990,54,20.949,6.123885
SH3BP2,ENSG00000087266,54,67.6276,11.631450000000001
TNIP2,ENSG00000168884,54,73.1643,37.06975
SNORD10,ENSG00000238917,54,44.3222,14.23685
EIF4A1,ENSG00000161960,54,844.883,237.7165
TCEA2,ENSG00000171703,54,80.7351,24.3185
XPNPEP1,ENSG00000108039,54,54.8759,29.9616
CHRNB1,ENSG00000170175,54,92.0056,6.41331
TRMU,ENSG00000100416,54,22.9005,12.1878
MXI1,ENSG00000119950,54,141.337,41.2759
ZBTB4,ENSG00000174282,54,116.088,52.10815
TTC38,ENSG00000075234,54,139.239,24.1132
ADD3,ENSG00000148700,54,184.535,46.15405
POLR2A,ENSG00000181222,54,212.113,70.81899999999999
HTT,ENSG00000197386,54,62.9317,16.79525
TNFSF12,ENSG00000239697,54,173.141,49.1188
TNFSF13,ENSG00000161955,54,96.1767,28.911700000000003
MZT2A,ENSG00000173272,54,101.193,38.619550000000004
SENP3,ENSG00000161956,54,72.9836,42.93155
CDPF1,ENSG00000205643,54,17.9424,9.2803
AC093838.4,ENSG00000152117,54,86.6512,23.82755
LYAR,ENSG00000145220,54,145.073,12.28575
PTPN18,ENSG00000072135,54,124.965,36.624449999999996
IMP4,ENSG00000136718,54,106.642,39.8247
HS6ST1,ENSG00000136720,54,60.8882,20.05085
RP3-402G11.27,ENSG00000272836,54,17.9287,4.1819749999999996
UGGT1,ENSG00000136731,54,41.9342,10.58085
SELENOO,ENSG00000073169,54,148.021,35.25435
ZGPAT,ENSG00000197114,54,70.9384,30.72905
TRABD,ENSG00000170638,54,116.633,51.4527
TBC1D14,ENSG00000132405,54,23.6784,13.4529
KIAA0232,ENSG00000170871,54,35.5363,16.93785
SAP130,ENSG00000136715,54,87.3471,16.22755
CACUL1,ENSG00000151893,54,20.4145,10.204245
BLOC1S4,ENSG00000186222,54,27.834,13.704
FAM204A,ENSG00000165669,54,10.7617,5.375195
RAB11FIP2,ENSG00000107560,54,42.375,11.0454
RP11-589P10.5,ENSG00000262089,54,21.0567,7.212995
MRFAP1L1,ENSG00000178988,54,187.753,81.4197
RP3-402G11.28,ENSG00000273137,54,19.7531,5.264385
TUBGCP6,ENSG00000128159,54,124.742,34.2921
CCDC115,ENSG00000136710,54,81.1435,42.50125
TADA2B,ENSG00000173011,54,30.9076,14.631350000000001
EIF3A,ENSG00000107581,54,223.418,74.05655
IWS1,ENSG00000163166,54,56.2229,31.27995
RTEL1,ENSG00000258366,54,61.0513,17.347949999999997
TNFRSF6B,ENSG00000243509,54,102.891,27.6814
CHMP1B,ENSG00000255112,54,237.305,36.22715
GRPEL1,ENSG00000109519,54,64.1892,21.84545
WDR33,ENSG00000136709,54,32.0905,15.844650000000001
RP11-395A13.2,ENSG00000272667,54,12.7984,5.36526
PLXNB2,ENSG00000196576,54,239.461,103.18549999999999
MAPK11,ENSG00000185386,54,105.533,23.77295
ARFRP1,ENSG00000101246,54,42.2929,26.22325
POLR2D,ENSG00000144231,54,42.5528,8.33372
HDAC10,ENSG00000100429,54,15.0275,5.12753
AMMECR1L,ENSG00000144233,54,32.5244,16.45605
LIME1,ENSG00000203896,54,126.104,20.6578
SLC2A4RG,ENSG00000125520,54,107.791,60.91215
PIM3,ENSG00000198355,54,205.148,77.77459999999999
ACADVL,ENSG00000072778,54,901.898,370.324
TPD52L2,ENSG00000101150,54,229.183,119.991
BRD1,ENSG00000100425,54,66.9605,22.9595
DNAJC5,ENSG00000101152,54,164.618,41.091899999999995
FAM160B1,ENSG00000151553,54,35.4866,15.12405
DLG4,ENSG00000132535,54,240.795,19.2367
STX18,ENSG00000168818,54,81.3928,24.707050000000002
ABLIM1,ENSG00000099204,54,480.238,44.3104
PDZD8,ENSG00000165650,54,56.6502,9.40721
RAB31,ENSG00000168461,54,156.834,49.7639
DVL2,ENSG00000004975,54,73.4571,31.07595
ZBTB49,ENSG00000168826,54,13.1115,5.12232
PHF23,ENSG00000040633,54,48.6672,22.59795
GABARAP,ENSG00000170296,54,602.962,297.6585
CCDC186,ENSG00000165813,54,15.4132,7.733465000000001
TNKS,ENSG00000173273,54,28.9311,10.36055
VAPA,ENSG00000101558,54,69.8206,40.521950000000004
RP4-591C20.9,ENSG00000268858,54,14.3903,5.880475000000001
ERI1,ENSG00000104626,54,13.939,4.2061399999999995
MFHAS1,ENSG00000147324,54,21.7673,8.312035
MZT2B,ENSG00000152082,54,267.48,135.371
SMPD4,ENSG00000136699,54,70.8221,29.9476
NAPG,ENSG00000134265,54,49.4662,20.1017
PRAG1,ENSG00000275342,54,83.2847,4.17824
ZBED4,ENSG00000100426,54,22.7726,5.99748
MAN2B2,ENSG00000013288,54,65.0963,16.08155
ALG12,ENSG00000182858,54,20.7617,9.68206
C17ORF49,ENSG00000258315,54,75.4493,18.7325
MRFAP1,ENSG00000179010,54,462.372,296.6345
CRELD2,ENSG00000184164,54,91.3739,27.8551
RNASEK,ENSG00000219200,54,421.985,202.19
AC093323.3,ENSG00000170846,54,33.2605,16.9403
ENO3,ENSG00000108515,54,1974.36,6.6915949999999995
CHCHD5,ENSG00000125611,54,21.2442,6.282855
NUP205,ENSG00000155561,54,70.9107,18.78505
GSTK1,ENSG00000197448,54,146.766,70.2479
PDCL3,ENSG00000115539,54,36.9194,17.1514
SMYD4,ENSG00000186532,54,14.6532,7.6735299999999995
RPA1,ENSG00000132383,54,83.5356,31.42675
HBB,ENSG00000244734,54,267405.0,161.204
RBM38,ENSG00000132819,54,204.718,22.12655
DPH1,ENSG00000108963,54,88.4027,28.2695
CASP2,ENSG00000106144,54,37.1939,13.67015
TRAPPC2,ENSG00000196459,54,33.057,11.645150000000001
RPL31,ENSG00000071082,54,655.539,205.60649999999998
TBC1D8,ENSG00000204634,54,57.0368,17.396549999999998
SMG6,ENSG00000070366,54,16.8775,8.421904999999999
CNOT11,ENSG00000158435,54,84.0332,30.500549999999997
RNF149,ENSG00000163162,54,197.267,24.7404
SNORD89,ENSG00000212283,54,17.5098,4.551769999999999
RAB9A,ENSG00000123595,54,62.6286,20.6973
RAE1,ENSG00000101146,54,102.134,17.133499999999998
TSR1,ENSG00000167721,54,56.9713,16.2821
TXNDC9,ENSG00000115514,54,32.5535,11.6061
BRAF,ENSG00000157764,54,27.5801,11.136949999999999
LIPT1,ENSG00000144182,54,14.4894,5.862360000000001
MITD1,ENSG00000158411,54,46.6423,16.6069
MRPL30,ENSG00000185414,54,43.1747,17.8548
MIR22HG,ENSG00000186594,54,102.201,22.31695
WDR81,ENSG00000167716,54,31.9708,13.58345
EIF5B,ENSG00000158417,54,142.529,68.98905
OFD1,ENSG00000046651,54,47.1195,16.7046
REV1,ENSG00000135945,54,60.7417,21.7609
AGK,ENSG00000006530,54,35.2754,12.96855
RP5-894A10.2,ENSG00000244701,54,29.3175,11.55485
KIAA1147,ENSG00000257093,54,52.7665,18.200400000000002
SERPINF1,ENSG00000132386,54,776.572,130.1605
SSBP1,ENSG00000106028,54,151.745,53.510450000000006
GPX1P1,ENSG00000197582,54,38.527,10.8849
SGSM2,ENSG00000141258,54,176.53,54.35185
ADCK2,ENSG00000133597,54,41.9705,20.329050000000002
SHPK,ENSG00000197417,54,24.3987,10.4653
STIM1,ENSG00000167323,54,61.2333,33.99025
RHOG,ENSG00000177105,54,788.006,53.46295
PGAP2,ENSG00000148985,54,51.8439,12.1885
VAPB,ENSG00000124164,54,36.076,18.542650000000002
NUP98,ENSG00000110713,54,96.5639,25.1302
ANAPC4,ENSG00000053900,54,55.4366,28.9882
CTNS,ENSG00000040531,54,48.4397,13.8391
RAB22A,ENSG00000124209,54,17.3265,11.155850000000001
TAX1BP3,ENSG00000213977,54,493.563,145.4105
PI4K2B,ENSG00000038210,54,88.3517,10.88015
NPC1,ENSG00000141458,54,39.4447,12.90045
ZNF195,ENSG00000005801,54,21.4375,7.23098
EMC6,ENSG00000127774,54,107.865,40.6079
ITGAE,ENSG00000083457,54,11.9828,7.212225
TMSB4X,ENSG00000205542,54,8878.04,1201.35
RRM1,ENSG00000167325,54,104.051,19.25125
AC093673.5,ENSG00000232533,54,55.4939,10.18623
PAFAH1B1,ENSG00000007168,54,168.757,60.4261
RP1-59D14.5,ENSG00000263345,54,35.8482,8.75384
MAP4K4,ENSG00000071054,54,207.615,35.33775
MNT,ENSG00000070444,54,27.1856,14.122599999999998
ZYX,ENSG00000159840,54,743.002,130.322
IL1R1,ENSG00000115594,54,188.511,31.099400000000003
METTL16,ENSG00000127804,54,17.4876,8.093415
STIM2,ENSG00000109689,54,22.6768,8.824285
TRIM21,ENSG00000132109,54,71.3042,18.4313
SS18,ENSG00000141380,54,66.2415,35.9039
CLUH,ENSG00000132361,54,90.5049,41.8279
RBPJ,ENSG00000168214,54,58.7235,27.7533
IMPACT,ENSG00000154059,54,37.7914,14.0893
TRIM68,ENSG00000167333,54,22.0149,10.5516
SMIM20,ENSG00000250317,54,37.0416,22.73245
NDUFB2,ENSG00000090266,54,87.323,38.94785
PRPF8,ENSG00000174231,54,202.926,102.7125
TUBGCP2,ENSG00000130640,54,51.6492,32.05745
RNF138,ENSG00000134758,54,102.533,11.676
CNNM4,ENSG00000158158,54,40.5192,7.981389999999999
PRKCDBP,ENSG00000170955,54,396.87,35.49425
CNNM3,ENSG00000168763,54,40.7372,15.40465
ANKRD23,ENSG00000163126,54,205.878,4.5536200000000004
ANKRD39,ENSG00000213337,54,37.4627,6.09499
SEMA4C,ENSG00000168758,54,191.623,31.727249999999998
FAM160A2,ENSG00000051009,54,76.7102,32.15085
CREB3L2,ENSG00000182158,54,77.5959,19.7455
TRIM24,ENSG00000122779,54,20.9094,5.37354
TBC1D1,ENSG00000065882,54,153.027,20.162399999999998
PGM2,ENSG00000169299,54,72.4657,14.9907
RFLNB,ENSG00000183688,54,47.5453,10.738199999999999
VPS53,ENSG00000141252,54,31.7909,6.393505
AP1S2,ENSG00000182287,54,42.5058,14.1876
LMAN2L,ENSG00000114988,54,44.2518,18.362499999999997
KANSL3,ENSG00000114982,54,66.5715,33.78975
GEMIN4,ENSG00000179409,54,79.7299,12.08095
STARD7-AS1,ENSG00000204685,54,9.92827,4.77743
C7ORF73,ENSG00000243317,54,42.7523,18.1936
KLF3,ENSG00000109787,54,78.0698,28.033450000000002
MTPN,ENSG00000105887,54,180.015,63.913399999999996
DUSP2,ENSG00000158050,54,476.283,6.709474999999999
TIMM10B,ENSG00000132286,54,48.2515,28.1694
STARD7,ENSG00000084090,54,187.928,76.85645
TMEM127,ENSG00000135956,54,52.311,35.64635
ARID5A,ENSG00000196843,54,203.536,24.3248
CIAO1,ENSG00000144021,54,78.9728,42.2078
SNRNP200,ENSG00000144028,54,153.315,73.68365
ARFIP2,ENSG00000132254,54,57.9293,26.813850000000002
TRIM3,ENSG00000110171,54,112.234,13.7544
APBB1,ENSG00000166313,54,328.09,46.7374
SMPD1,ENSG00000166311,54,79.4135,36.39075
ZRSR2,ENSG00000169249,54,38.8771,17.73895
FAHD2B,ENSG00000144199,54,71.9922,15.63465
MKRN1,ENSG00000133606,54,113.446,45.192800000000005
PITPNA-AS1,ENSG00000236618,54,50.8241,11.788599999999999
TRAPPC8,ENSG00000153339,54,42.4132,14.777999999999999
TMEM131,ENSG00000075568,54,40.9211,24.78005
MOSPD2,ENSG00000130150,54,31.4235,7.09478
CRK,ENSG00000167193,54,79.7195,34.89375
MYO1C,ENSG00000197879,54,213.792,65.72890000000001
INPP5K,ENSG00000132376,54,62.3113,30.5952
PITPNA,ENSG00000174238,54,107.421,62.0621
ACTR1B,ENSG00000115073,54,172.837,81.696
SLC37A3,ENSG00000157800,54,52.2861,13.150500000000001
INPP4A,ENSG00000040933,54,37.8832,9.000530000000001
COA5,ENSG00000183513,54,62.4744,33.51995
UNC50,ENSG00000115446,54,55.8137,32.40015
RILP,ENSG00000167705,54,74.8096,13.488050000000001
GEMIN8,ENSG00000046647,54,31.7078,14.17505
YWHAE,ENSG00000108953,54,592.26,285.376
COX5B,ENSG00000135940,54,467.403,215.7195
GLOD4,ENSG00000167699,54,53.4309,35.56745
TRIM22,ENSG00000132274,54,243.628,22.578899999999997
MRM3,ENSG00000171861,54,52.9961,16.453899999999997
UBN2,ENSG00000157741,54,20.1259,6.025375
CA5BP1,ENSG00000186312,54,10.4984,4.518414999999999
FMC1,ENSG00000164898,54,83.4673,16.90335
TIMM22,ENSG00000177370,54,28.6197,14.92475
ABR,ENSG00000159842,54,125.591,40.63965
LUC7L2,ENSG00000146963,54,142.628,63.87025
KDM7A,ENSG00000006459,54,27.8125,10.452449999999999
FAM210B,ENSG00000124098,54,146.817,40.111850000000004
PIGA,ENSG00000165195,54,15.2297,5.081885
CSTF1,ENSG00000101138,54,25.1324,10.43595
HIPK2,ENSG00000064393,54,150.835,15.90905
RTFDC1,ENSG00000022277,54,99.5578,63.276399999999995
PARP12,ENSG00000059378,54,39.8457,12.928049999999999
NCBP3,ENSG00000074356,54,21.3219,12.00075
MSL3,ENSG00000005302,54,58.7131,14.4002
CARS,ENSG00000110619,54,48.0139,17.52395
